vertices,cubes,threads,frame,updateVBO
2000000,250000,1,11.274,0
2000000,250000,1,12.9414,0
2000000,250000,1,12.7708,0
2000000,250000,1,8.87829,0
2000000,250000,1,7.32825,0
2000000,250000,1,7.08282,0
2000000,250000,1,7.63798,0
2000000,250000,1,7.96309,0
2000000,250000,1,14.1739,0
2000000,250000,1,7.72733,0
2000000,250000,1,10.1268,0
2000000,250000,1,7.74882,0
2000000,250000,1,9.98255,0
2000000,250000,1,8.91141,0
2000000,250000,1,7.15408,0
2000000,250000,1,7.83584,0
2000000,250000,1,23.752,0
2000000,250000,1,16.4118,0
2000000,250000,1,17.13,0
2000000,250000,1,15.7878,0
2000000,250000,1,16.9951,0
2000000,250000,1,15.8185,0
2000000,250000,1,17.0256,0
2000000,250000,1,15.7034,0
2000000,250000,1,16.5608,0
2000000,250000,1,16.2733,0
2000000,250000,1,13.8773,0
2000000,250000,1,16.2906,0
2000000,250000,1,16.3448,0
2000000,250000,1,16.414,0
2000000,250000,1,16.3414,0
2000000,250000,1,16.2793,0
2000000,250000,1,16.3242,0
2000000,250000,1,16.4803,0
2000000,250000,1,16.4432,0
2000000,250000,1,16.5212,0
2000000,250000,1,16.3698,0
2000000,250000,1,16.472,0
2000000,250000,1,16.0516,0
2000000,250000,1,16.8322,0
2000000,250000,1,16.2973,0
2000000,250000,1,16.3936,0
2000000,250000,1,16.3046,0
2000000,250000,1,16.4137,0
2000000,250000,1,16.2771,0
2000000,250000,1,16.3554,0
2000000,250000,1,16.4644,0
2000000,250000,1,16.4636,0
2000000,250000,1,16.3775,0
2000000,250000,1,16.3858,0
2000000,250000,1,16.263,0
2000000,250000,1,16.4985,0
2000000,250000,1,16.3205,0
2000000,250000,1,16.4434,0
2000000,250000,1,16.4351,0
2000000,250000,1,16.3624,0
2000000,250000,1,16.4353,0
2000000,250000,1,16.4415,0
2000000,250000,1,16.3203,0
2000000,250000,1,16.5212,0
2000000,250000,1,16.4132,0
2000000,250000,1,16.462,0
2000000,250000,1,16.3571,0
2000000,250000,1,16.7607,0
2000000,250000,1,16.148,0
2000000,250000,1,16.3769,0
2000000,250000,1,16.4225,0
2000000,250000,1,16.4503,0
2000000,250000,1,16.4085,0
2000000,250000,1,16.4102,0
2000000,250000,1,16.5142,0
2000000,250000,1,16.2981,0
2000000,250000,1,16.4676,0
2000000,250000,1,16.3803,0
2000000,250000,1,16.2328,0
2000000,250000,1,16.4169,0
2000000,250000,1,16.4756,0
2000000,250000,1,16.4198,0
2000000,250000,1,16.8924,0
2000000,250000,1,15.5164,0
2000000,250000,1,25.1565,0
2000000,250000,1,15.7868,0
2000000,250000,1,15.8667,0
2000000,250000,1,14.5359,0
2000000,250000,1,15.846,0
2000000,250000,1,15.5691,0
2000000,250000,1,15.8104,0
2000000,250000,1,16.0834,0
2000000,250000,1,16.121,0
2000000,250000,1,16.7222,0
2000000,250000,1,16.3441,0
2000000,250000,1,16.6029,0
2000000,250000,1,16.3679,0
2000000,250000,1,16.61,0
2000000,250000,1,16.1569,0
2000000,250000,1,16.6394,0
2000000,250000,1,16.4032,0
2000000,250000,1,16.5413,0
2000000,250000,1,16.5328,0
2000000,250000,1,16.4052,0
2000000,250000,1,16.211,0
2000000,250000,1,16.7429,0
2000000,250000,1,16.4799,0
2000000,250000,1,16.4291,0
2000000,250000,1,16.4695,0
2000000,250000,1,16.4032,0
2000000,250000,1,16.4833,0
2000000,250000,1,16.2386,0
2000000,250000,1,16.5764,0
2000000,250000,1,16.5083,0
2000000,250000,1,16.3856,0
2000000,250000,1,16.5149,0
2000000,250000,1,16.3441,0
2000000,250000,1,16.2914,0
2000000,250000,1,16.4331,0
2000000,250000,1,16.5589,0
2000000,250000,1,16.3143,0
2000000,250000,1,16.0884,0
2000000,250000,1,16.5588,0
2000000,250000,1,17.9913,0
2000000,250000,1,15.7135,0
2000000,250000,1,12.6926,0
2000000,250000,1,16.795,0
2000000,250000,1,16.5608,0
2000000,250000,1,17.145,0
2000000,250000,1,15.8018,0
2000000,250000,1,16.7126,0
2000000,250000,1,16.0013,0
2000000,250000,1,16.9378,0
2000000,250000,1,15.8104,0
2000000,250000,1,17.0282,0
2000000,250000,1,15.7942,0
2000000,250000,1,206.593,0
2000000,250000,1,8.54726,0
2000000,250000,1,10.5138,0
2000000,250000,1,12.9207,0
2000000,250000,1,13.1657,0
2000000,250000,1,12.8635,0
2000000,250000,1,9.74108,0
2000000,250000,1,10.6935,0
2000000,250000,1,10.2645,0
2000000,250000,1,13.376,0
2000000,250000,1,7.85279,0
2000000,250000,1,9.38229,0
2000000,250000,1,10.7562,0
2000000,250000,1,7.67032,0
2000000,250000,1,11.073,0
2000000,250000,1,7.94066,0
2000000,250000,1,8.47758,0
2000000,250000,1,9.95333,0
2000000,250000,1,8.84308,0
2000000,250000,1,7.9755,0
2000000,250000,1,7.47682,0
2000000,250000,1,8.91895,0
2000000,250000,1,8.04462,0
2000000,250000,1,8.5245,0
2000000,250000,1,13.9378,0
2000000,250000,1,8.15578,0
2000000,250000,1,13.83,0
2000000,250000,1,7.85927,0
2000000,250000,1,7.77356,0
2000000,250000,1,8.10937,0
2000000,250000,1,7.67471,0
2000000,250000,1,7.90979,0
2000000,250000,1,7.87559,0
2000000,250000,1,7.79046,0
2000000,250000,1,7.73015,0
2000000,250000,1,7.93808,0
2000000,250000,1,7.72646,0
2000000,250000,1,8.06131,0
2000000,250000,1,7.69288,0
2000000,250000,1,7.95399,0
2000000,250000,1,6.96917,0
2000000,250000,1,9.13996,0
2000000,250000,1,7.02503,0
2000000,250000,1,7.65917,0
2000000,250000,1,7.72419,0
2000000,250000,1,7.7826,0
2000000,250000,1,7.69925,0
2000000,250000,1,7.80715,0
2000000,250000,1,7.74561,0
2000000,250000,1,7.67354,0
2000000,250000,1,7.85619,0
2000000,250000,1,8.00071,0
2000000,250000,1,7.64866,0
2000000,250000,1,7.78312,0
2000000,250000,1,7.81712,0
2000000,250000,1,7.75464,0
2000000,250000,1,7.91613,0
2000000,250000,1,7.44731,0
