vertices,cubes,threads,frame,updateVBO
2000000,250000,1,32.6438,19.1337
2000000,250000,1,33.2207,18.772
2000000,250000,1,33.0901,19.1217
2000000,250000,1,33.8048,18.8936
2000000,250000,1,33.1618,18.8903
2000000,250000,1,32.7161,17.8439
2000000,250000,1,33.2503,18.4575
2000000,250000,1,49.1663,22.1986
2000000,250000,1,33.3327,19.487
2000000,250000,1,33.1711,18.7432
2000000,250000,1,33.2451,19.2952
2000000,250000,1,33.1161,20.153
2000000,250000,1,33.267,18.6689
2000000,250000,1,32.9844,18.6592
2000000,250000,1,33.37,18.9598
2000000,250000,1,49.9202,24.2206
2000000,250000,1,33.1599,19.4111
2000000,250000,1,33.4741,19.1171
2000000,250000,1,33.193,19.6619
2000000,250000,1,33.0718,19.6201
2000000,250000,1,33.2274,18.7056
2000000,250000,1,32.9436,19.3457
2000000,250000,1,33.3125,19.5193
2000000,250000,1,33.0484,19.5043
2000000,250000,1,32.7347,19.6644
2000000,250000,1,33.7875,18.8888
2000000,250000,1,33.0838,18.3603
2000000,250000,1,32.9467,19.124
2000000,250000,1,33.1345,18.1633
2000000,250000,1,32.5525,19.0981
2000000,250000,1,33.6349,20.132
2000000,250000,1,32.8808,20.934
2000000,250000,1,33.6435,19.3242
2000000,250000,1,33.1234,19.9032
2000000,250000,1,33.163,19.466
2000000,250000,1,33.153,19.4057
2000000,250000,1,32.6256,19.7619
2000000,250000,1,33.7643,18.6711
2000000,250000,1,33.0915,19.3777
2000000,250000,1,33.1235,19.1473
2000000,250000,1,32.5343,19.115
2000000,250000,1,33.7041,18.7173
2000000,250000,1,33.2266,19.7449
2000000,250000,1,33.0872,19.4039
2000000,250000,1,33.1135,18.7821
2000000,250000,1,50.0172,22.6212
2000000,250000,1,33.0149,19.7414
2000000,250000,1,33.0632,19.7975
2000000,250000,1,33.0783,19.7536
2000000,250000,1,32.9502,20.1564
2000000,250000,1,32.4836,19.2986
2000000,250000,1,33.8178,18.1863
2000000,250000,1,33.0552,19.1003
2000000,250000,1,33.2514,19.4632
2000000,250000,1,33.0916,19.289
2000000,250000,1,32.8669,19.8739
2000000,250000,1,33.3415,18.7141
2000000,250000,1,33.0782,19.2589
2000000,250000,1,33.0896,19.1865
2000000,250000,1,33.3707,20.9207
2000000,250000,1,32.7851,19.658
2000000,250000,1,49.3233,21.8244
2000000,250000,1,33.1751,19.7403
2000000,250000,1,32.8911,19.7175
2000000,250000,1,49.8865,22.7432
2000000,250000,1,50.3235,21.8152
2000000,250000,1,49.9142,22.0291
2000000,250000,1,32.9122,20.1099
2000000,250000,1,33.4264,19.9621
2000000,250000,1,32.4206,19.789
2000000,250000,1,33.689,19.1317
2000000,250000,1,32.8397,19.6136
2000000,250000,1,32.8262,18.9777
2000000,250000,1,33.6747,19.5164
2000000,250000,1,33.1969,18.8858
2000000,250000,1,33.0543,19.2887
2000000,250000,1,33.2872,18.871
2000000,250000,1,49.2894,21.4239
2000000,250000,1,49.9071,22.6661
2000000,250000,1,33.3592,21.0722
2000000,250000,1,32.9955,21.2575
2000000,250000,1,33.321,20.5643
2000000,250000,1,33.0535,20.6098
2000000,250000,1,33.0712,21.4047
2000000,250000,1,33.2687,19.2057
2000000,250000,1,33.261,20.0912
2000000,250000,1,33.1222,21.1039
2000000,250000,1,33.46,18.693
2000000,250000,1,33.7315,18.7006
2000000,250000,1,33.1686,18.685
2000000,250000,1,33.1911,19.2865
2000000,250000,1,32.5115,19.0143
2000000,250000,1,33.7168,19.3883
2000000,250000,1,32.8617,19.5834
2000000,250000,1,33.0116,20.5578
2000000,250000,1,33.5354,19.9924
2000000,250000,1,33.0917,18.0667
2000000,250000,1,32.6119,19.2615
2000000,250000,1,33.6409,18.1832
2000000,250000,1,33.1372,18.3732
2000000,250000,1,32.9268,19.4577
2000000,250000,1,32.8822,19.4341
2000000,250000,1,50.2187,21.6628
2000000,250000,1,33.0464,19.505
2000000,250000,1,33.1203,19.8607
2000000,250000,1,32.8001,19.9821
2000000,250000,1,33.4584,19.5666
2000000,250000,1,33.0905,18.5813
2000000,250000,1,32.9864,19.295
2000000,250000,1,33.4508,19.5958
2000000,250000,1,33.2335,19.4576
2000000,250000,1,33.0468,19.3111
2000000,250000,1,33.2865,19.6507
2000000,250000,1,33.0234,19.4923
2000000,250000,1,33.1938,19.1447
2000000,250000,1,32.858,19.2985
2000000,250000,1,33.2833,19.3498
2000000,250000,1,33.006,19.3581
2000000,250000,1,32.97,19.3285
2000000,250000,1,33.1507,18.8011
2000000,250000,1,33.2395,19.3468
2000000,250000,1,33.1161,19.3426
2000000,250000,1,32.5972,19.9835
2000000,250000,1,33.5448,18.0618
2000000,250000,1,33.2803,19.0297
2000000,250000,1,33.0454,19.2534
2000000,250000,1,32.8267,19.4711
2000000,250000,1,33.2474,18.9947
2000000,250000,1,33.4513,19.6358
2000000,250000,1,32.8909,18.5654
2000000,250000,1,33.4936,19.055
2000000,250000,1,32.9317,19.4775
2000000,250000,1,33.1527,20.5163
2000000,250000,1,49.853,24.2564
2000000,250000,1,33.0098,19.4555
2000000,250000,1,32.9408,19.9882
2000000,250000,1,33.3222,20.3949
2000000,250000,1,33.0531,19.5942
2000000,250000,1,33.1296,19.3834
2000000,250000,1,33.1424,19.1541
2000000,250000,1,33.2152,19.4814
2000000,250000,1,32.9593,19.3253
2000000,250000,1,33.1776,19.0483
2000000,250000,1,32.6623,19.1175
2000000,250000,1,32.9878,19.4911
2000000,250000,1,33.4089,20.2175
2000000,250000,1,33.0229,19.3071
2000000,250000,1,33.0871,18.4326
2000000,250000,1,33.2205,19.2768
2000000,250000,1,33.1358,18.5773
2000000,250000,1,33.2345,19.5015
2000000,250000,1,33.0074,19.3201
2000000,250000,1,33.1772,19.3769
2000000,250000,1,33.1043,20.1069
2000000,250000,1,33.2032,19.0554
2000000,250000,1,33.1783,18.9917
2000000,250000,1,33.1904,19.269
2000000,250000,1,33,19.617
2000000,250000,1,33.2267,19.3742
2000000,250000,1,33.1773,18.3886
2000000,250000,1,49.7944,22.2872
2000000,250000,1,33.1572,19.3092
2000000,250000,1,33.0399,19.836
2000000,250000,1,33.1814,20.4932
2000000,250000,1,33.1908,19.4965
2000000,250000,1,33.11,20.1148
2000000,250000,1,33.1793,18.621
2000000,250000,1,33.1243,19.2626
2000000,250000,1,33.1585,18.9249
2000000,250000,1,33.103,19.671
2000000,250000,1,33.0214,19.3901
2000000,250000,1,33.1379,19.6831
2000000,250000,1,33.1638,20.2336
2000000,250000,1,33.0144,19.385
2000000,250000,1,33.2367,19.3767
2000000,250000,1,32.9823,19.1423
2000000,250000,1,33.2448,19.5608
2000000,250000,1,33.1615,19.6485
2000000,250000,1,33.0795,19.6951
2000000,250000,1,33.108,19.2038
2000000,250000,1,32.8818,19.4
2000000,250000,1,33.1889,18.8681
2000000,250000,1,33.0329,19.8796
2000000,250000,1,33.0239,19.5908
2000000,250000,1,33.4786,19.71
2000000,250000,1,33.039,19.3567
2000000,250000,1,33.1673,19.4775
2000000,250000,1,33.0834,19.62
2000000,250000,1,33.3468,18.8568
2000000,250000,1,33.1635,20.7855
2000000,250000,1,32.8081,19.5208
2000000,250000,1,33.3846,19.6593
2000000,250000,1,33.0871,19.3583
2000000,250000,1,32.9731,19.5225
2000000,250000,1,33.3461,19.66
2000000,250000,1,33.1192,19.4493
2000000,250000,1,32.8905,19.3242
2000000,250000,1,33.2676,19.6059
2000000,250000,1,33.1931,19.1904
2000000,250000,1,33.1395,19.4516
2000000,250000,1,33.1785,20.724
2000000,250000,1,33.0226,20.1612
2000000,250000,1,33.1305,19.8347
2000000,250000,1,33.0894,19.4798
2000000,250000,1,32.7757,18.4278
2000000,250000,1,33.2644,18.6907
2000000,250000,1,33.1948,19.0857
2000000,250000,1,33.2263,20.2029
2000000,250000,1,33.0226,19.7852
2000000,250000,1,33.0858,19.2547
2000000,250000,1,33.1566,19.1805
2000000,250000,1,33.0985,19.3018
2000000,250000,1,33.0655,19.585
2000000,250000,1,33.0565,19.0496
2000000,250000,1,33.2584,19.2066
2000000,250000,1,33.1999,19.2409
2000000,250000,1,32.9952,19.1263
2000000,250000,1,33.0389,19.5161
2000000,250000,1,33.1455,19.6909
2000000,250000,1,33.2646,20.2175
2000000,250000,1,33.2387,19.1988
2000000,250000,1,32.9029,19.5648
2000000,250000,1,33.4215,18.8405
2000000,250000,1,33.2417,19.1685
2000000,250000,1,33.0704,20.0704
2000000,250000,1,33.1304,19.5751
2000000,250000,1,33.1729,19.3201
2000000,250000,1,32.8316,19.1131
2000000,250000,1,33.091,18.4839
2000000,250000,1,33.1513,19.1992
2000000,250000,1,33.0197,20.1345
2000000,250000,1,33.1838,19.8902
2000000,250000,1,33.1719,19.8387
2000000,250000,1,33.2314,19.5172
2000000,250000,1,33.0521,18.8183
2000000,250000,1,33.195,18.9406
2000000,250000,1,32.8303,19.3606
2000000,250000,1,33.1892,19.8905
