vertices,cubes,threads,frame,updateVBO
80000,10000,4,15.3986,7.34775
80000,10000,4,15.1819,7.3103
80000,10000,4,16.6059,6.87845
80000,10000,4,14.1497,7.00849
80000,10000,4,16.1203,7.07999
80000,10000,4,16.2944,7.84269
80000,10000,4,14.332,6.46996
80000,10000,4,16.4005,6.97905
80000,10000,4,17.7317,7.6826
80000,10000,4,16.549,7.63449
80000,10000,4,15.9272,7.81384
80000,10000,4,17.021,6.83332
80000,10000,4,15.9502,6.26474
80000,10000,4,16.3855,7.39586
80000,10000,4,16.0526,7.12095
80000,10000,4,15.7029,6.98051
80000,10000,4,17.4596,6.70515
80000,10000,4,15.9865,7.31237
80000,10000,4,16.6382,7.73875
80000,10000,4,15.654,6.68584
80000,10000,4,16.6286,6.77344
80000,10000,4,16.8408,6.21739
80000,10000,4,16.0921,7.07609
80000,10000,4,16.6184,6.90051
80000,10000,4,15.1767,7.19354
80000,10000,4,18.8568,6.92176
80000,10000,4,15.0804,6.23227
80000,10000,4,16.5016,7.41294
80000,10000,4,15.3144,7.25726
80000,10000,4,17.4228,7.09349
80000,10000,4,15.6355,9.80849
80000,10000,4,17.5446,7.68373
80000,10000,4,16.3508,8.36108
80000,10000,4,14.8361,6.80339
80000,10000,4,17.7461,8.30406
80000,10000,4,16.4483,7.41713
80000,10000,4,16.4766,7.37623
80000,10000,4,16.245,7.28465
80000,10000,4,15.2877,8.36809
80000,10000,4,17.6059,6.29262
80000,10000,4,15.3928,7.50756
80000,10000,4,16.8674,7.28633
80000,10000,4,16.0707,7.01865
80000,10000,4,17.6907,7.48007
80000,10000,4,16.409,6.68229
80000,10000,4,16.132,7.29506
80000,10000,4,16.4282,7.58392
80000,10000,4,15.8217,7.12127
80000,10000,4,17.6229,6.98719
80000,10000,4,14.9042,6.92776
80000,10000,4,17.2301,7.38206
80000,10000,4,16.4875,7.20552
80000,10000,4,15.8753,7.01253
80000,10000,4,16.9103,6.64025
80000,10000,4,16.5245,7.66873
80000,10000,4,15.5253,7.21687
80000,10000,4,15.6468,7.15141
80000,10000,4,17.9767,7.03176
80000,10000,4,15.7658,7.56954
80000,10000,4,16.2941,7.54221
80000,10000,4,16.1597,7.1525
80000,10000,4,14.9717,6.92163
80000,10000,4,17.6819,6.70634
80000,10000,4,15.9271,7.33686
80000,10000,4,15.6941,7.62611
80000,10000,4,16.4813,7.28329
80000,10000,4,17.4784,6.99325
80000,10000,4,15.4525,6.77172
80000,10000,4,17.2505,7.26769
80000,10000,4,15.842,7.07935
80000,10000,4,16.079,6.55724
80000,10000,4,17.6183,6.61099
80000,10000,4,16.8867,7.81669
80000,10000,4,15.8676,7.33921
80000,10000,4,15.3525,7.63578
80000,10000,4,17.6558,6.8253
80000,10000,4,16.1552,6.89919
80000,10000,4,16.1248,8.06008
80000,10000,4,16.9512,7.26433
80000,10000,4,15.1348,7.60742
128,16,1,17.296,0.2046
128,16,1,18.0939,0.141693
128,16,1,14.4253,0.149499
128,16,1,16.4314,0.340457
128,16,1,15.5708,0.142799
128,16,1,14.6864,0.493299
128,16,1,15.6277,0.364969
128,16,1,16.9673,0.408626
128,16,1,15.576,0.478534
128,16,1,18.5888,0.26494
128,16,1,23.3483,0.180636
128,16,1,6.53929,0.131754
128,16,1,14.9219,0.110638
128,16,1,15.9354,0.926442
128,16,1,15.9436,0.335458
128,16,1,17.8681,0.128835
128,16,1,12.777,0.704891
128,16,1,17.4947,0.547494
128,16,1,15.9009,0.387692
128,16,1,17.5997,0.534222
128,16,1,17.6581,0.499543
128,16,1,14.1837,0.250897
128,16,1,14.8192,0.238298
128,16,1,21.9648,0.231211
128,16,1,12.3264,0.280996
128,16,1,15.9096,0.193918
128,16,1,16.8163,0.241479
128,16,1,16.2695,0.354667
128,16,1,15.649,0.19692
128,16,1,17.3819,0.231174
128,16,1,15.9149,0.263533
128,16,1,12.5675,0.123442
128,16,1,14.7086,0.15562
128,16,1,14.3259,0.13228
128,16,1,15.2992,0.425403
128,16,1,16.0251,0.379482
128,16,1,15.573,0.223683
128,16,1,16.0057,0.294766
128,16,1,16.6368,0.409336
128,16,1,16.7343,0.821128
128,16,1,15.0716,0.45864
128,16,1,17.3662,0.217181
128,16,1,16.3372,0.379176
128,16,1,16.5632,0.483642
128,16,1,16.4145,0.356774
128,16,1,16.239,0.301714
128,16,1,16.8446,0.173953
128,16,1,16.6829,0.54793
128,16,1,15.3945,0.318728
128,16,1,15.8432,0.313982
128,16,1,17.1423,0.289748
128,16,1,15.5029,0.22706
128,16,1,15.8128,0.380125
128,16,1,14.8548,0.205207
128,16,1,16.0097,0.277853
128,16,1,16.8913,0.257998
128,16,1,16.0368,0.3136
128,16,1,15.5855,0.136694
128,16,1,15.8189,0.309442
128,16,1,16.4876,0.286424
128,16,1,16.1658,0.33415
128,16,1,16.4406,0.500638
128,16,1,16.3216,0.430986
128,16,1,16.0129,0.547612
128,16,1,17.3455,0.30232
128,16,1,16.3421,0.496678
128,16,1,16.9081,0.332296
128,16,1,14.3276,0.131414
128,16,1,16.8497,0.273465
128,16,1,15.8916,0.394118
128,16,1,15.7097,0.35117
128,16,1,15.9223,0.32411
128,16,1,16.2498,0.252784
128,16,1,16.9486,0.268658
128,16,1,15.6009,0.244175
128,16,1,16.0249,0.344955
128,16,1,15.4079,0.287784
128,16,1,15.5117,0.351276
128,16,1,16.8837,0.247761
128,16,1,15.296,0.152735
128,16,1,13.6121,0.104726
128,16,1,16.1293,0.393531
128,16,1,16.2631,0.363709
128,16,1,16.9601,0.522677
128,16,1,15.8727,0.153258
128,16,1,14.4823,0.120687
128,16,1,14.3801,0.179132
128,16,1,16.1573,0.120281
128,16,1,15.2845,0.380596
128,16,1,15.6062,0.401194
128,16,1,14.7866,0.336886
128,16,1,17.213,0.242455
128,16,1,15.0256,0.116345
128,16,1,17.0186,0.309403
128,16,1,14.4517,0.168839
128,16,1,16.3693,0.485802
128,16,1,16.2923,0.268629
128,16,1,16.354,0.310222
128,16,1,14.8686,0.113452
128,16,1,15.048,0.291335
128,16,1,16.3779,0.238012
128,16,1,16.3137,0.291559
128,16,1,15.9224,0.286087
128,16,1,15.6824,0.266209
128,16,1,14.9797,0.3955
128,16,1,17.8664,0.334278
128,16,1,14.9389,0.117852
128,16,1,15.5723,0.148357
128,16,1,15.4536,0.246053
128,16,1,14.6172,0.271922
128,16,1,8.2338,0.191814
128,16,1,15.8467,0.383164
128,16,1,18.3684,0.099596
128,16,1,10.9579,0.482806
128,16,1,19.0665,0.292853
128,16,1,13.0084,0.279951
128,16,1,16.7979,0.274547
128,16,1,18.6702,0.287031
128,16,1,14.5006,0.32979
128,16,1,17.1524,0.221778
128,16,1,17.5362,0.203774
128,16,1,16.7211,0.203794
128,16,1,13.1301,0.23008
128,16,1,17.292,0.28707
128,16,1,17.0683,0.284609
128,16,1,17.0608,0.488607
128,16,1,16.0925,0.284059
128,16,1,15.4784,0.275001
128,16,1,12.8247,0.111643
128,16,1,15.581,0.29407
128,16,1,16.3595,0.280734
128,16,1,14.5534,0.171465
128,16,1,16.1785,0.533189
128,16,1,17.0544,0.392871
128,16,1,15.4661,0.391425
128,16,1,16.0741,0.324358
128,16,1,14.8054,0.136695
128,16,1,15.2779,0.134701
128,16,1,16.639,0.417836
128,16,1,16.9389,0.475445
128,16,1,15.4491,0.617828
128,16,1,15.5456,0.342456
128,16,1,17.4726,0.245654
128,16,1,15.8927,0.711931
128,16,1,16.5008,0.408913
128,16,1,15.9488,0.686902
128,16,1,16.1134,0.284526
128,16,1,17.0703,0.307271
128,16,1,16.6813,0.324178
128,16,1,16.0643,0.395851
128,16,1,14.6877,0.164331
128,16,1,16.2273,0.423279
128,16,1,16.8662,1.00803
128,16,1,15.9928,0.368366
128,16,1,14.8947,0.279111
128,16,1,16.2398,0.463797
128,16,1,16.916,0.452308
128,16,1,15.7851,0.362948
128,16,1,14.8829,0.1205
128,16,1,14.9503,0.324854
128,16,1,17.6611,0.478498
128,16,1,15.1243,0.324771
128,16,1,16.5403,0.66884
128,16,1,16.3786,0.636722
128,16,1,16.3551,0.233062
128,16,1,16.9929,0.33526
128,16,1,16.0721,0.460808
128,16,1,16.7054,0.480502
128,16,1,16.246,0.660721
128,16,1,16.6976,0.236585
128,16,1,16.6376,0.426726
128,16,1,16.6676,0.422391
128,16,1,15.6314,0.40926
128,16,1,16.5168,0.213662
128,16,1,16.5312,0.218205
128,16,1,16.2851,0.297193
128,16,1,16.6116,0.208232
128,16,1,17.3463,0.203121
128,16,1,15.258,0.372579
128,16,1,17.3186,0.222582
128,16,1,16.3865,0.486013
128,16,1,16.5458,0.375043
128,16,1,15.9846,0.481421
128,16,1,16.8381,0.322883
128,16,1,15.9899,0.418976
2000000,250000,1,324.255,296.364
2000000,250000,1,297.735,295.241
2000000,250000,1,314.766,308.834
2000000,250000,1,316.866,307.817
2000000,250000,1,320.815,319.666
2000000,250000,1,295.556,294.264
2000000,250000,1,298.967,298.073
2000000,250000,1,290.679,289.567
2000000,250000,1,299.47,298.541
2000000,250000,1,292.926,291.983
2000000,250000,1,294.783,293.864
2000000,250000,1,289.859,289.481
2000000,250000,1,296.093,295.728
2000000,250000,1,293.879,292.948
2000000,250000,1,290.613,289.684
2000000,250000,1,290.269,289.484
2000000,250000,1,292.567,291.559
2000000,250000,1,294.787,293.828
2000000,250000,1,290.108,289.753
2000000,250000,1,293.153,292.813
2000000,250000,1,296.094,295.22
2000000,250000,1,292.664,291.761
